LinkedIn_news_id (by day),LinkedIn_avg_popularity (by day)
15584,206.5
15585,-0.5
15587,-12.0
15590,129.0
15591,-4.5
15592,-1.5
15593,71.0
15597,-12.0
15600,-1.0
15601,175.5
15602,45524.5
15610,0.0
15612,-12.0
15613,-12.0
15615,140.0
15619,-12.0
15625,220.5
15626,44.0
15627,-1.5
15628,69.0
15629,-7.5
15632,-13.0
15635,268.0
15636,545.5
15638,-1.0
15639,-12.5
15640,-13.5
15641,0.0
15650,-9.0
15651,0.0
15652,2186.0
15654,-32.5
15658,-15.0
15662,-25.5
15664,384.5
15665,-0.5
15666,-3.0
15670,-13.5
15672,-12.0
15673,-32.5
15677,-19.0
15687,6836.5
15688,18768.5
15689,76.5
15694,-18.0
15695,-17.0
15696,-15.0
15698,-29.0
15706,-9.0
15707,200.5
15708,0.0
15710,-15.5
15712,-16.5
15717,-16.5
15718,-62.5
15719,51.0
15720,-13.5
15721,-1.5
15722,-30.0
15723,-24.0
15724,0.0
15728,4188.0
15733,42.5
15734,738.5
15735,6132.5
15736,17.0
15737,-0.5
15739,4263.0
15740,-17.0
15744,13061.5
15745,-15.0
15750,177.0
15752,-72.0
15753,-46.5
15754,-19.0
15755,128.0
15756,353.0
15757,89.5
15758,41.5
15759,-0.5
15763,1094.0
15764,54.0
15765,120.5
15767,2237.5
15771,-12.5
15774,57623.5
15775,-9.0
15776,-1.0
15777,6631.0
15781,981.5
15782,-21.0
15785,1783.0
15791,-1.0
15792,-0.5
15795,-9.0
15796,-1.5
15797,63.5
15800,167.5
15802,-0.5
15805,-1.0
15807,1427.0
15808,-1.0
15812,0.0
15813,69.0
15815,-12.5
15816,-3.0
15817,497.5
15818,983.0
15819,38.5
15822,14.5
15828,58.0
15833,1397.5
15834,280.5
15835,-10.5
15836,12.5
15839,1210.0
15842,-10.5
15843,328.0
15845,-3.0
15846,-0.5
15847,-13.0
15848,-12.5
15849,307.0
15850,2361.5
15851,486.5
15852,148.5
15853,-12.0
15854,2007.0
15857,-3.0
15858,1157.5
15860,75.0
15861,132.0
15862,-1.5
15865,-18.0
15866,3595.0
15869,768.5
15871,1452.5
15872,-1.5
15874,-47.0
15875,-14.0
15876,-17.5
15877,-14.0
15878,-17.0
15879,-18.0
15880,-22.0
15884,-6.0
15885,941.5
15889,-12.0
15890,-15.0
15892,-0.5
15893,-24.0
15896,41.0
15898,433.5
15899,-10.5
15900,-6.0
15901,319.5
15902,49.0
15903,-1.0
15906,-0.5
15908,-12.0
15909,-0.5
15910,64.5
15911,-12.0
15913,-12.0
15915,-1.5
15916,-25.5
15917,-29.0
15918,-22.5
15919,141.0
15920,-25.5
15921,-1.0
15922,-0.5
15923,35.5
15924,-27.0
15926,-0.5
15928,-12.0
15930,2167.5
15934,-1.5
15935,-0.5
15936,157.5
15939,-16.5
15941,-3.0
15942,21.5
15944,888.5
15947,-1.5
15950,1539.0
15951,766.5
15952,-1.0
15953,118.5
15955,-12.0
15958,-1.0
15961,-16.5
15962,57.5
15963,70.0
15964,-9.0
15965,-12.5
15967,-3.0
15968,113.5
15969,4.0
15971,-12.0
15973,-0.5
15976,211.0
15982,-1.0
15988,825.0
15989,437.0
15990,0.0
15992,4232.5
15993,67.0
15994,-0.5
15995,16.0
15996,197.0
15997,0.0
15998,67.0
15999,-1.5
16000,-1.5
16001,-13.0
16002,-12.5
16006,-1.0
16007,1781.5
16008,0.0
16009,574.0
16014,0.0
16015,-1.0
16017,-12.5
16019,612.5
16021,61.5
16022,1851.5
16023,0.0
16025,-12.0
16026,-1.5
16027,0.0
16028,-1.0
16029,-1.0
16032,-12.0
16033,-13.0
16035,231.0
16039,-36.5
16043,24.0
16044,-30.0
16047,-12.0
16050,0.0
16051,-9.0
16052,897.5
16053,-1.5
16054,-72.0
16055,38.5
16057,-1.0
16058,211.5
16065,98.0
16066,3206.5
16067,227.5
16070,4007.5
16071,574.5
16072,-1.5
16075,126.0
16079,-12.0
16080,-1.0
16081,0.0
16086,47519.0
16088,-12.0
16090,271.0
16091,0.0
16098,-1.0
16099,-4.5
16100,-0.5
16101,346.0
16102,39.5
16103,-12.5
16104,324.0
16105,445.0
16106,70.5
16107,4626.0
16109,-0.5
16110,-1.5
16111,-0.5
16112,575.5
16115,-14.5
16116,-13.0
16118,-0.5
16119,-6.0
16120,0.0
16121,-4.5
16122,-0.5
16125,-3.0
16126,0.0
16127,-12.5
16128,-1.5
16129,-0.5
16130,-1.0
16131,30.5
16132,0.0
16133,-9.0
16135,46.5
16137,-0.5
16138,1005.5
16139,4091.5
16140,1737.5
16141,-12.0
16143,-3.0
16144,721.0
16149,-3.0
16150,25.5
16151,692.5
16152,-3.0
16154,135.5
16155,-0.5
16157,860.0
16158,-1.5
16161,-12.0
16162,66.0
16163,-37.0
16164,-1.0
16165,-1.0
16167,445.5
16170,382.0
16171,0.0
16172,-13.5
16173,-38.0
16176,1008.0
16177,-15.0
16183,13902.0
16187,-39.5
16190,-0.5
16191,-1.5
16193,141.0
16194,-1.0
16195,112.0
16196,-6.0
16197,-12.0
16198,1260.5
16200,-12.5
16203,240.5
16204,-1.0
16205,-30.0
16206,-12.0
16207,-12.0
16209,-0.5
16210,-1.5
16212,99.5
16213,-1.5
16215,-1.5
16216,-4.5
16217,-4.5
16218,-1.0
16219,-12.0
16220,-14.0
16221,811.5
16222,1961.5
16223,-0.5
16224,103.0
16225,-1.5
16228,217.0
16229,131.0
16230,-12.0
16231,-0.5
16233,1.5
16234,-6.0
16235,-12.5
16236,-39.0
16239,1653.5
16240,2087.5
16241,-1.0
16242,214.5
16243,-19.0
16244,1407.5
16245,-16.0
16250,-26.5
16251,-12.0
16252,-1.0
16253,-4.5
16254,-12.0
16257,347.5
16258,65.5
16261,-12.0
16263,-1.0
16264,-1.5
16265,-12.5
16266,346.0
16267,108.0
16268,-18.0
16269,589.0
16270,-6.0
16271,-15.0
16272,-18.0
16273,-28.5
16274,-0.5
16275,-30.0
16276,-28.5
16277,-50.5
16279,-13.5
16282,59.0
16283,55.0
16286,1593.0
16287,4013.5
16288,-0.5
16289,-1.0
16292,-12.0
16293,451.0
16294,-1.5
16295,53.0
16296,755.0
16297,-13.5
16298,-21.0
16299,-7.5
16300,-12.0
16301,1057.5
16302,775.5
16309,204.5
16310,103.5
16312,-12.0
16314,-3.0
16316,-12.0
16318,4275.5
16319,227.0
16320,955.0
16324,-12.0
16326,165.5
16327,511.5
16328,-3.0
16330,-12.0
16332,67.0
16333,103.5
16334,477.5
16335,-1.0
16338,382.5
16339,-1.5
16343,-12.0
16344,1334.0
16345,43.0
16346,1280.5
16350,103.5
16353,6254.5
16355,482.5
16356,936.0
16357,-59.5
16358,-18.0
16359,-1.5
16360,-1.0
16362,-37.5
16365,244.5
16366,-0.5
16367,0.0
16369,-1.0
16370,-1.5
16371,-1.5
16381,0.0
16384,-12.0
16386,-1.5
16391,1286.5
16392,1079.5
16393,1058.0
16394,-1.0
16395,-0.5
16396,2650.5
16399,-12.0
16401,-15.0
16402,-22.5
16403,-13.5
16404,-13.0
16405,-12.0
16406,262.0
16407,-0.5
16408,3619.5
16409,-1.5
16410,-1.0
16411,-0.5
16412,233.0
16417,-7.5
16418,645.5
16419,1.0
16420,7418.0
16426,270.5
16428,-12.0
16430,561.0
16437,3106.0
16439,-12.5
16440,-12.0
16442,2355.5
16443,644.0
16447,-12.0
16448,-12.0
16449,-12.0
16450,-12.0
16451,136.0
16452,-1.0
16454,-12.5
16456,-25.5
16457,313.0
16460,-13.0
16461,1401.0
16468,219.5
16472,456.5
16473,522.0
16474,76.5
16475,60.0
16476,1713.0
16480,-14.0
16481,535.5
16482,-6.0
16483,-3.0
16485,-12.0
16486,1103.0
16487,42.5
16488,-1.5
16491,-12.0
16492,69.0
16493,-4.5
16496,1811.5
16497,-6.0
16498,-3.0
16501,-13.5
16502,-3.0
16504,-12.0
16505,-1.5
16506,345.5
16507,-1.0
16510,-12.0
16511,568.5
16512,102.0
16515,-3.0
16516,-1.5
16517,167.0
16518,-1.0
16519,-3.0
16524,-12.0
16525,-13.5
16526,-1.5
16528,-3.0
16529,395.0
16530,-1.5
16531,-3.0
16532,199.0
16533,-1.5
16538,-16.5
16539,277.5
16540,117.0
16541,29.5
16542,-6.0
16543,-0.5
16544,-39.0
16545,-3.0
16550,467.0
16552,-1.5
16553,0.0
16555,-1.5
16556,-12.0
16558,3008.5
16561,-1.0
16562,-0.5
16564,765.5
16565,-1.0
16568,365.0
16569,-1.5
16570,63.5
16571,-12.0
16572,300.0
16574,-1.0
16575,-1.5
16576,-12.5
16577,0.0
16578,-16.0
16585,-0.5
16586,525.0
16587,-1.0
16588,-0.5
16589,-1.5
16590,-1.0
16593,71.0
16594,438.5
16598,11801.0
16599,-1.5
16600,1180.5
16601,-1.5
16603,-12.0
16604,-12.0
16605,189.5
16606,1090.5
16607,-18.0
16608,2984.0
16609,-1.5
16610,24.0
16611,-12.0
16612,-12.0
16613,-0.5
16614,-31.5
16616,-28.5
16617,-25.5
16620,421.0
16621,-12.5
16622,-12.0
16623,2398.0
16624,177.5
16625,0.0
16628,986.0
16629,2933.5
16631,-12.5
16632,319.5
16633,176.0
16634,-14.5
16637,251.5
16638,176.0
16641,-0.5
16644,68.5
16648,-12.0
16652,-3.0
16655,-12.0
16658,7511.0
16660,0.0
16667,3356.0
16668,-24.0
16669,4530.0
16675,-12.0
16676,4490.0
16679,-12.0
16682,70.5
16688,-0.5
16689,1167.0
16690,-1.0
16693,-12.0
16694,-12.0
16695,-34.0
16696,-12.0
16697,765.0
16698,-0.5
16699,-1.5
16703,-12.0
16704,2479.0
16705,370.5
16707,-12.0
16708,-12.0
16709,226.5
16710,-1.0
16714,0.0
16715,3890.0
16716,233.5
16720,-12.0
16721,2996.0
16722,-0.5
16723,681.5
16724,44.5
16725,-1.0
16726,45.0
16727,87.5
16728,59.5
16730,36.5
16731,555.0
16732,71.0
16733,1413.5
16734,54.0
16739,-0.5
16740,866.5
16744,-1.0
16745,1016.5
16746,54.0
16750,-12.0
16751,-12.0
16752,-0.5
16753,224.5
16754,-27.0
16755,1057.5
16756,-24.0
16759,170.0
16760,-1.0
16763,-1.0
16764,11018.5
16765,0.0
16766,-3.0
16771,-13.0
16773,69.0
16774,624.0
16775,0.0
16778,2651.0
16779,2068.0
16780,375.0
16781,-1.5
16782,1839.5
16784,-12.0
16785,-16.0
16794,-0.5
16795,-1.5
16800,27.5
16801,-9.0
16802,-49.5
16803,242.5
16806,-27.0
16809,70.0
16810,722.5
16811,304.5
16814,-12.0
16815,400.5
16816,113.5
16817,-1.5
16821,746.5
16822,-12.0
16823,-1.5
16824,-0.5
16826,-0.5
16827,291.5
16828,1050.5
16831,-12.5
16832,-12.0
16833,27.0
16834,0.0
16835,54.0
16839,-15.0
16841,816.0
16842,11917.0
16844,-1.0
16845,-1.5
16846,189.0
16847,1044.0
16849,276.0
16850,2746.0
16851,-18.0
16852,-19.5
16853,10.5
16855,11.5
16856,168.5
16858,130.0
16859,306.0
16860,136.0
16863,-9.0
16864,69.0
16865,0.0
16867,-9.0
16868,-0.5
16869,419.0
16870,-12.0
16871,-1.0
16872,-9.0
16873,-1.0
16874,1445.0
16875,-1.5
16877,10570.0
16878,-3.0
16879,629.0
16880,0.0
16881,-1.5
16882,-1.5
16883,-1.0
16884,2532.5
16885,239.5
16886,947.0
16887,3323.5
16888,-40.5
16889,-6.5
16893,3669.5
16896,-0.5
16897,0.0
16898,1460.0
16899,-41.5
16900,-67.0
16901,2062.5
16902,98.0
16905,448.0
16906,-1.0
16907,62.0
16908,205.5
16909,-28.5
16910,-31.5
16911,-24.0
16912,-30.0
16914,154.0
16915,168.5
16916,-1.0
16917,-24.0
16919,70.5
16920,-0.5
16921,175.0
16923,-1.0
16924,0.0
16927,-12.0
16928,24.5
16929,-12.0
16930,811.5
16932,1073.5
16936,-0.5
16937,1480.5
16939,-1.0
16943,572.5
16944,-1.0
16945,2094.5
16946,-12.0
16947,825.0
16948,199.5
16949,825.5
16951,121.5
16952,-1.5
16953,-24.0
16955,589.0
16956,130.5
16957,-1.0
16961,71.0
16962,0.0
16967,301.5
16968,-16.0
16970,503.5
16971,-1.5
16972,-13.0
16974,77.5
16975,9953.0
16976,125.5
16977,9500.0
16978,-12.0
16979,7911.5
16986,-6.0
16987,-72.0
16989,-1.5
16990,-0.5
16991,-12.0
16993,0.0
16994,108.0
16995,0.0
16996,0.0
16999,-12.0
17000,47.0
17002,-3.0
17003,71.0
17004,-1.0
17005,39.0
17006,-62.5
17009,-12.0
17011,-12.0
17013,-1.5
17014,-0.5
17019,139.5
17021,627.0
17022,1068.5
17026,-10.5
17027,-1.5
17028,-12.5
17029,-0.5
17030,-30.0
17033,-1.5
17034,-9.0
17035,-3.0
17036,376.5
17037,0.0
17039,1340.5
17040,-1.0
17041,1306.0
17044,-0.5
17045,-0.5
17046,-1.5
17047,181.0
17050,35.5
17051,107.0
17052,-1.5
17056,430.5
17058,-12.0
17059,-12.5
17061,-3.0
17062,23098.0
17063,-0.5
17066,0.0
17070,1726.5
17071,273.0
17072,287.0
17075,-3.0
17077,-1.5
17078,671.5
17079,148.0
17080,-0.5
17084,-6.0
17088,51.0
17089,-0.5
17092,2116.5
17095,218.5
17096,23.0
17097,-10.5
17098,-1.5
17099,-1.5
17100,-1.0
17102,-12.5
17105,231.0
17106,525.5
17107,52.5
17108,723.5
17110,0.0
17112,-29.0
17113,5269.5
17114,84.5
17115,10015.0
17118,16.5
17120,-1.5
17121,1796.0
17122,1139.0
17124,180.0
17125,-31.5
17126,-10.5
17127,482.0
17128,-4.5
17129,-6.0
17131,250.5
17135,0.0
17138,0.0
17139,126.0
17140,-12.0
17141,-9.0
17142,-18.0
17144,-22.5
17145,-15.0
17146,1203.0
17147,0.0
17151,-12.0
17153,270.0
17154,592.0
17156,-12.0
17158,1352.5
17159,-45.5
17160,139.5
17161,-12.0
17162,793.0
17167,-12.0
17169,259.5
17170,179.5
17172,5308.0
17173,250.5
17176,70.5
17179,1922.5
17180,0.0
17181,-18.0
17182,-3.0
17183,-0.5
17186,69.0
17187,-12.0
17188,-27.0
17190,-4.5
17192,180.5
17193,650.0
17198,-1.5
17201,-1.0
17202,-0.5
17204,0.0
17205,-3.0
17209,13.0
17210,-12.0
17212,124.5
17213,4222.5
17214,-12.0
17215,-12.0
17216,-9.0
17217,99.0
17220,-48.0
17222,672.0
17223,3274.0
17226,-0.5
17227,1491.5
17228,237.0
17236,90.0
17242,-3.0
17244,-1.5
17245,-72.0
17246,-1.5
17247,45.0
17250,16.5
17251,236.0
17252,-12.0
17253,-12.0
17254,101.0
17255,194.5
17256,-0.5
17257,-69.0
17258,-1.0
17260,-12.0
17262,-0.5
17263,-3.0
17267,-9.0
17270,-21.0
17272,43.5
17273,-5.0
17274,229.5
17275,349.5
17279,0.0
17280,2451.0
17282,1071.0
17283,-0.5
17285,-12.0
17286,-9.0
17287,343.5
17290,479.5
17292,519.5
17294,-1.5
17295,8285.0
17297,3140.0
17298,190.0
17299,-1.0
17300,35677.5
17301,-1.5
17303,-10.5
17304,-1.0
17306,71.0
17307,-6.0
17309,144.0
17310,-21.0
17311,-12.0
17312,-1.0
17314,-4.5
17317,45.0
17318,310.5
17319,-12.0
17322,-1.0
17323,0.0
17324,623.5
17325,126.5
17326,-1.5
17328,908.0
17329,1007.0
17330,238.5
17332,23798.5
17333,54.0
17336,0.0
17339,-12.0
17341,621.0
17342,663.5
17343,70.0
17344,-0.5
17345,162.5
17346,3332.0
17349,-12.0
17350,36.0
17351,-1.5
17353,-0.5
17354,0.0
17355,0.0
17357,407.0
17362,224.5
17363,1093.5
17364,-1.5
17365,-1.0
17367,202.5
17368,12.0
17369,100.0
17374,-12.0
17375,-1.5
17378,-12.0
17382,-12.0
17384,0.0
17388,-1.5
17389,48.0
17390,-10.5
17391,-12.0
17392,-10.5
17393,-3.0
17394,71.5
17395,-12.0
17396,-12.0
17397,-12.0
17398,-1.0
17400,239.5
17401,183.5
17402,0.0
17403,-0.5
17405,0.0
17406,382.0
17408,-12.0
17409,-4.5
17412,-19.5
17413,51.0
17414,-9.0
17415,-12.0
17416,44.5
17417,908.0
17418,-12.5
17420,-1.5
17421,-0.5
17422,-1.5
17423,-0.5
17424,242.5
17425,-1.5
17426,-1.5
17427,-25.5
17428,-1.0
17429,1682.0
17432,4675.5
17433,-12.0
17435,63.0
17438,-9.0
17439,-7.5
17440,-6.0
17441,-1.0
17442,-1.5
17443,-12.0
17444,1284.0
17445,183.5
17446,-1.0
17447,7008.0
17448,-4.5
17450,0.0
17451,406.0
17452,11277.0
17456,-9.0
17457,-13.0
17458,-12.0
17459,31.0
17460,0.0
17461,297.5
17462,-18.0
17463,681.5
17464,1257.0
17465,357.5
17466,-1.0
17467,-0.5
17472,-1.0
17473,-6.0
17474,787.5
17479,1300.0
17480,-10.5
17483,-1.0
17484,1419.0
17485,-1.0
17489,-1.5
17490,31.0
17494,-1.0
17496,-1.5
17497,214.5
17503,-1.0
17505,-0.5
17506,3542.5
17507,4.0
17509,-12.0
17510,-12.0
17512,-27.0
17516,2254.0
17517,-0.5
17518,55.5
17520,886.0
17521,-1.5
17524,-13.0
17526,253.5
17527,-0.5
17528,347.5
17531,323.5
17535,948.0
17536,943.0
17539,-12.0
17542,0.0
17543,-24.0
17548,797.5
17549,-0.5
17550,174.5
17551,-12.0
17553,-1.5
17554,857.0
17557,0.0
17558,4007.0
17559,294.0
17560,775.0
17561,47.0
17562,-1.5
17563,1290.0
17564,963.0
17565,392.5
17568,94.0
17575,-0.5
17576,-3.0
17577,-1.5
17579,-52.0
17580,1765.5
17581,792.5
17586,71.5
17587,13.5
17588,283.5
17589,90.5
17590,-0.5
17593,-13.0
17594,49.5
17595,-34.5
17596,-1.5
17597,-1.5
17599,806.5
17600,0.0
17601,23289.0
17602,-9.0
17605,-12.0
17606,133.5
17607,-27.0
17608,-34.5
17609,-12.0
17610,526.5
17611,0.0
17612,1566.0
17613,-1.5
17614,1044.0
17615,1791.0
17616,115.5
17617,3269.5
17619,1431.0
17620,6467.0
17621,480.0
17622,69.5
17623,113.0
17627,2372.5
17629,1300.5
17630,219.0
17631,28.5
17632,368.5
17635,4863.5
17636,2773.0
17637,324.0
17639,228.0
17640,12510.0
17641,324.5
17642,1012.5
17643,259.0
17644,46.5
17646,158.5
17648,-10.5
17649,-0.5
17652,2508.5
17653,18.0
17654,778.5
17655,30.5
17659,-0.5
17662,-19.5
17664,2764.5
17665,508.0
17667,-6.0
17668,142.5
17669,0.0
17670,98.5
17671,294.5
17673,29.5
17675,-0.5
17676,269.5
17677,-61.0
17678,321.0
17679,-12.0
17681,-12.0
17682,1130.5
17683,-3.0
17684,-3.0
17686,17447.0
17687,135.0
17688,1933.0
17690,15817.5
17691,0.0
17692,57.0
17694,-12.0
17695,-12.0
17696,-0.5
17697,288.5
17698,2654.0
17699,42.5
17700,-12.5
17701,-12.0
17702,8950.5
17703,3702.5
17704,0.0
17705,4657.5
17706,115.0
17707,-12.0
17710,63.0
17711,69.0
17712,6380.5
17713,-13.0
17715,17233.5
17716,-1.5
17717,-1.0
17718,212.0
17719,-12.0
17720,-1.5
17721,1326.0
17722,69.0
17725,135.5
17726,-11.0
17728,-13.0
17730,-0.5
17731,-3.0
17732,-3.0
17734,-7.5
17735,-1.0
17736,-12.0
17737,-16.0
17738,-16.5
17739,-27.0
17740,-13.0
17741,-12.5
17743,66.0
17744,-3.0
17745,-12.0
17746,-12.0
17747,-12.0
17748,-24.0
17749,2.0
17750,-9.0
17751,741.5
17752,-22.5
17753,-22.5
17754,275.5
17755,-16.5
17756,415.0
17757,528.0
17760,-12.0
17761,-12.0
17762,-1.0
17763,8142.5
17765,69.0
17766,-12.0
17768,1181.0
17769,10127.5
17772,46.0
17773,-12.0
17774,2250.0
17775,448.0
17776,61096.5
17777,-19.0
17778,-12.5
17779,-12.5
17780,-36.5
17781,-12.0
17782,-10.5
17783,-13.0
17784,-12.0
17785,458.5
17786,-9.0
17787,-9.0
17788,-16.5
17789,-18.0
17790,1954.5
17791,19998.0
17794,-0.5
17795,105.5
17797,-4.5
17798,1842.5
17799,71.0
17806,67493.0
17807,1403.5
17808,272.5
17809,873.5
17813,1116.0
17814,679.5
17815,112.0
17816,80.5
17818,70.0
17824,618.5
17825,-0.5
17826,0.0
17827,-17.5
17829,123.0
17830,1075.0
17841,221.5
17843,-12.0
17844,-34.5
17847,1101.5
17848,1177.0
17852,-12.0
17854,6469.0
17855,-1.0
17858,-29.0
17859,-21.5
17861,391.5
17865,-1.5
17871,70.0
17872,334.0
17875,3570.5
17876,-1.0
17878,-12.5
17879,4669.0
17880,62.5
17881,-7.5
17885,-12.0
17886,511.5
17887,304.0
17888,69.0
17889,-0.5
17890,2138.5
17891,-1.5
17893,205.5
17896,-13.0
17897,379.5
17898,290.0
17903,137.0
17904,845.0
17905,125.5
17906,138.0
17909,-1.5
17910,-0.5
17913,-12.0
17915,521.0
17916,-10.5
17917,-0.5
17918,0.0
17922,-12.0
17923,2241.0
17924,294.5
17925,2236.0
17926,196.0
17934,890.0
17935,2481.5
17936,198.0
17938,-12.0
17939,-12.0
17943,4561.5
17944,-0.5
17947,-17.5
17953,637.5
17954,94.0
17955,48.0
17958,-30.5
17959,-1.0
17960,598.0
17963,56.0
17964,718.0
17966,-59.0
17968,-12.0
17971,-3.0
17972,-0.5
17974,-12.5
17975,-12.0
17978,1035.0
17979,-3.0
17980,-0.5
17981,338.0
17982,-1.5
17983,2308.0
17987,33.5
17989,862.5
17990,1773.5
17991,-72.0
17995,-1.5
17996,-1.0
17997,-12.0
17998,-12.0
17999,-20.5
18001,300.5
18002,170.5
18005,-12.0
18007,567.0
18009,7353.5
18010,-3.0
18012,-1.5
18013,1689.5
18016,-12.0
18018,1670.5
18022,-1.5
18024,2959.0
18025,67.5
18026,0.0
18027,23315.5
18030,1949.0
18033,304.5
18035,59.5
18036,-7.5
18038,-12.0
18041,-12.0
18042,1140.5
18044,1304.0
18045,-19.5
18046,120.0
18047,2079.5
18048,23365.5
18049,-1.0
18052,1833.5
18053,-13.0
18054,-43.5
18055,592.0
18056,-9.0
18057,54.0
18059,-19.5
18060,-13.0
18061,-18.0
18066,-1.5
18067,-12.0
18069,629.0
18070,-0.5
18071,1980.0
18072,493.5
18074,-24.0
18075,-31.5
18076,25.0
18077,187.0
18078,-1.0
18079,-1.0
18080,-1.0
18081,-46.5
18082,7399.0
18083,-3.0
18084,-1.5
18086,-14.0
18087,389.0
18088,723.0
18089,-1.0
18090,140.0
18091,-1.5
18093,359.0
18094,187.0
18095,127.5
18096,-1.0
18097,-12.0
18098,32.0
18099,-18.0
18100,-0.5
18101,45.5
18102,536.0
18104,91.0
18105,1143.5
18106,182.0
18107,2348.0
18111,270.5
18112,4209.0
18116,797.0
18117,-0.5
18118,-1.0
18119,-12.0
18120,-12.0
18123,134.0
18124,615.0
18127,-1.5
18128,-12.0
18132,27439.0
18133,7720.5
18134,-4.5
18135,-1.5
18139,-1.5
18140,-22.5
18141,471.5
18143,-1.0
18144,-72.0
18145,5114.0
18146,660.0
18148,2654.0
18149,782.0
18152,69.0
18153,-0.5
18154,30177.0
18155,-12.0
18156,-12.0
18157,-22.0
18158,-1.5
18159,687.0
18162,70.0
18165,-1.0
18168,-12.0
18169,-1.0
18170,872.5
18171,-0.5
18173,2172.0
18174,-0.5
18177,-16.0
18178,-12.0
18180,-19.5
18181,105.5
18182,445.0
18184,1292.5
18187,753.5
18188,195.0
18189,-1.5
18190,-1.0
18191,5366.0
18192,390.0
18194,359.5
18195,2329.0
18196,10482.0
18197,1945.0
18199,323.5
18200,3388.5
18201,952.5
18204,54.0
18205,-0.5
18206,1977.5
18207,60.0
18208,-0.5
18210,122.0
18211,1961.5
18212,-1.0
18213,-1.5
18215,-12.0
18217,450.5
18218,-1.0
18219,49.0
18220,415.5
18223,-1.0
18227,-12.0
18230,-6.0
18231,-12.0
18234,7288.0
18235,60.5
18238,1127.5
18239,312.0
18240,362.5
18241,40.5
18242,-1.5
18243,1143.0
18244,-65.0
18247,233.0
18250,68.5
18256,416.0
18257,151.5
18260,24.0
18261,2740.0
18262,2411.0
18263,-18.0
18264,-15.0
18265,-21.0
18266,-57.0
18267,-9.0
18268,-24.0
18269,-52.0
18270,-67.0
18273,6872.0
18274,-1.0
18275,-24.0
18276,-67.5
18283,1149.5
18288,2486.5
18289,-0.5
18292,-72.0
18293,15577.0
18295,-12.0
18297,-9.0
18298,-4.5
18301,2645.0
18302,0.0
18303,45.5
18304,207.5
18305,60.0
18306,-0.5
18307,-1.5
18309,53.0
18310,598.5
18311,274.5
18315,-12.0
18318,722.5
18319,456.5
18320,-1.0
18322,71.0
18324,184.0
18325,-3.0
18326,-12.0
18327,-0.5
18328,0.0
18330,179.0
18331,-0.5
18333,272.0
18334,-0.5
18335,4361.5
18336,-1.5
18337,65.5
18338,47.5
18339,-9.0
18340,252.0
18341,759.0
18342,505.0
18344,-16.0
18345,0.0
18346,-1.5
18347,-3.0
18348,34.5
18349,478.0
18350,0.0
18354,4085.0
18355,-22.5
18365,69.0
18368,-1.0
18369,-3.0
18370,-1.0
18371,-17.5
18372,-72.0
18373,-12.0
18375,5603.5
18377,1675.5
18378,283.0
18379,6679.5
18381,-6.0
18384,-12.0
18385,-1.0
18386,19144.0
18387,228.5
18389,0.0
18390,-0.5
18393,-12.5
18394,0.0
18395,44.0
18400,-1.5
18403,-12.5
18404,-12.0
18406,38.5
18407,-1.0
18408,-0.5
18409,921.5
18410,1225.0
18411,265.0
18412,-1.5
18414,59030.5
18415,-4.5
18416,930.5
18420,-13.5
18421,-12.0
18422,-12.0
18423,-25.5
18424,423.0
18425,-1.0
18426,-19.5
18427,-0.5
18429,68.5
18430,294.0
18431,-12.5
18432,-72.0
18433,19242.5
18435,5488.0
18436,271.0
18437,122.5
18438,-12.0
18443,-53.5
18444,-55.0
18445,331.0
18447,429.5
18448,1492.5
18453,47.5
18454,-1.5
18455,-1.0
18460,-72.0
18462,984.5
18463,-0.5
18464,621.5
18465,-9.0
18468,-12.0
18470,-0.5
18475,-12.0
18476,-72.0
18479,119.0
18484,775.0
18485,113.0
18486,-1.5
18488,-6.0
18489,78.5
18490,64.5
18491,253.5
18492,2565.0
18493,1532.5
18494,242.0
18495,-12.0
18496,-12.0
18498,142.0
18499,3450.0
18500,244.0
18501,-0.5
18503,0.0
18504,66.0
18505,-0.5
18511,-10.5
18512,-1.0
18513,-0.5
18514,79.5
18518,13810.5
18519,-6.0
18520,4368.0
18524,-44.5
18526,12.5
18527,-0.5
18528,-1.0
18534,121.0
18535,-65.0
18540,95.5
18541,-1.0
18542,-6.0
18544,-10.5
18545,295.5
18546,598.0
18548,126.0
18549,-1.5
18552,-12.5
18555,1818.5
18556,458.0
18558,-6.0
18559,355.5
18560,-12.0
18561,-24.5
18562,0.0
18563,388.5
18565,25.5
18566,67.5
18567,-15.5
18568,-12.5
18570,628.0
18571,2388.5
18573,-72.0
18576,1193.0
18581,-0.5
18582,251.0
18583,0.0
18584,2767.5
18585,-70.0
18586,1044.5
18587,-70.0
18590,-12.5
18592,294.5
18595,414.0
18596,-1.0
18599,4644.0
18600,-22.0
18601,-72.0
18603,-0.5
18605,-12.0
18609,1672.0
18611,-12.0
18612,-12.0
18614,787.5
18615,-12.0
18618,133.0
18619,0.0
18621,-3.0
18622,-12.0
18624,-1.5
18625,126.0
18626,7422.5
18627,-12.0
18629,-7.5
18630,27.5
18634,-12.0
18635,5705.0
18636,-12.0
18637,-16.5
18638,-4.5
18639,2598.5
18640,1033.0
18644,-1.5
18648,-15.0
18650,52.0
18651,68.0
18652,-12.0
18653,262.5
18654,-18.0
18655,-12.0
18656,1350.5
18667,132.5
