GooglePlus_news_id (by day),GooglePlus_avg_popularity (by day)
36908,-58.0
36909,-60.5
36910,-1.0
36911,-57.5
36912,10.5
36913,-71.5
36914,-10.0
36915,-65.0
36916,-1.0
36918,-42.5
36920,-4.0
36923,-11.0
36924,-15.0
36926,-35.0
36929,-44.5
36931,-8.5
36932,-72.0
36933,-9.0
36934,6.0
36935,-72.0
36940,-72.0
36946,-58.0
36947,51.0
36951,-64.0
36957,6.0
36958,37.5
36959,-26.5
36960,-72.0
36961,-7.5
36962,-54.0
36963,-72.0
36964,-44.5
36967,63.0
36968,10.0
36969,-52.0
36971,-17.5
36972,-25.0
36973,6.0
36980,-51.0
36982,-63.0
36984,-72.0
36986,-18.0
36987,-72.0
36989,-6.5
36990,-13.0
36991,-53.5
36996,-39.5
36997,-10.5
37002,-6.0
37003,-24.0
37004,-66.5
37007,-18.5
37009,43.5
37010,-3.0
37012,-65.0
37014,48.0
37015,-51.0
37024,-50.0
37028,-45.0
37029,-42.5
37033,-48.0
37040,-1.0
37046,-26.0
37054,-63.0
37062,-45.5
37077,-43.0
37080,-12.0
37087,-72.0
37100,-39.5
37101,-51.5
37102,-31.0
37114,-14.0
37122,-30.5
37129,-47.5
37130,23.0
37132,75.0
37133,-44.0
37135,-33.5
37141,-14.0
37174,-25.5
37191,-38.5
37210,-72.0
37213,-26.5
37255,-53.0
37304,-18.0
37317,142.5
37326,494.5
37355,401.5
37372,-3.0
37373,72.0
37375,808.5
37391,-12.0
37396,447.0
37401,0.0
37410,-3.0
37413,-28.5
37414,-2.5
37440,0.0
37441,144.0
37443,133.5
37444,-2.0
37446,72.0
37451,-0.5
37495,0.0
37522,-63.0
37594,192.0
37649,15.5
37674,141.0
37694,-31.5
37696,31.0
37698,-5.0
37708,-13.0
37717,-7.5
37722,-7.5
37732,0.0
37761,656.5
37762,54.0
37767,-21.0
37785,-8.5
37786,1905.0
37793,-10.5
37842,327.0
37861,-4.0
37862,133.0
37864,0.0
37867,341.5
37868,-15.5
37869,-8.5
37870,-9.5
37873,177.0
37877,-16.0
37879,89.0
37883,-27.5
37885,1168.5
37893,-1.5
37895,72.0
37896,-11.5
37897,0.0
37906,-19.5
37912,-16.0
37968,-72.0
38004,110.0
38031,-2.0
38034,-8.0
38035,22.5
38036,-7.5
38105,61.0
38107,-6.5
38121,-5.0
38122,0.0
38134,-19.0
38138,-37.5
38140,-16.5
38144,0.0
38154,0.0
38171,-1.0
38192,0.0
38193,-7.5
38195,-11.5
38196,-11.5
38199,108.0
38200,0.0
38201,0.0
38208,0.0
38209,-7.5
38210,189.0
38234,-10.5
38238,-12.0
38239,63.0
38249,61.0
38258,-6.5
38298,0.0
38299,0.0
38306,0.0
38307,-42.0
38308,-16.5
38313,59.5
38315,0.0
38317,0.0
38318,0.0
38321,0.0
38322,-37.0
38326,62.5
38327,0.0
38329,0.0
38330,0.0
38331,0.0
38335,-3.0
38336,0.0
38339,0.0
38340,-15.0
38341,0.0
38342,0.0
38344,68.5
38345,211.5
38346,-10.5
38348,0.0
38353,0.0
38354,-1.5
38357,0.0
38358,0.0
38362,-1.5
38364,0.0
38365,69.0
38366,0.0
38367,0.0
38372,0.0
38373,0.0
38375,10.0
38376,0.0
38377,0.0
38381,-10.5
38382,-10.5
38385,0.0
38386,0.0
38387,0.0
38391,-1.5
38392,0.0
38394,0.0
38395,0.0
38396,63.0
38399,0.0
38404,72.0
38405,202.5
38409,0.0
38410,0.0
38411,72.0
38412,0.0
38414,0.0
38415,0.0
38416,45.5
38417,-10.5
38419,0.0
38420,71.5
38421,0.0
38423,0.0
38427,-48.0
38428,-10.5
38431,554.0
38432,9.0
38433,-57.5
38436,59.0
38438,0.0
38439,0.0
38440,0.0
38443,29.0
38444,0.0
38448,0.0
38452,0.0
38453,43.5
38460,98.0
38461,0.0
38462,0.0
38463,72.0
38464,72.0
38471,0.0
38472,47.5
38473,-6.0
38482,0.0
38483,0.0
38490,-1.5
38491,-53.0
38492,57.0
38498,0.0
38502,0.0
38503,69.0
38504,-72.0
38505,0.0
38511,-10.5
38517,0.0
38518,-1.5
38523,-10.5
38533,-1.5
38534,0.0
38535,0.0
38536,0.0
38548,0.0
38549,0.0
38550,-10.5
38555,-1.5
38556,60.5
38557,371.5
38558,0.0
38559,0.0
38561,50.0
38562,0.0
38563,45.0
38566,-11.0
38569,0.0
38570,0.0
38571,40.5
38577,0.0
38582,0.0
38583,-1.5
38584,-1.5
38590,-14.5
38594,200.5
38595,-57.0
38596,0.0
38598,-10.5
38600,129.0
38607,-24.0
38610,-4.5
38611,0.0
38612,0.0
38616,114.5
38617,0.0
38620,0.0
38621,0.0
38623,-10.5
38626,0.0
38627,-11.5
38629,-16.5
38631,0.0
38632,0.0
38634,-4.5
38635,0.0
38638,0.0
38639,0.0
38640,-10.5
38641,0.0
38645,-10.5
38647,0.0
38648,0.0
38649,0.0
38652,0.0
38653,0.0
38655,-3.0
38656,-18.0
38660,-1.5
38661,30.0
38663,0.0
38664,0.0
38667,72.0
38668,0.0
38678,0.0
38679,72.0
38681,154.0
38682,0.0
38683,214.0
38684,0.0
38687,0.0
38688,71.5
38689,-14.5
38691,0.0
38692,-20.0
38695,0.0
38696,-10.5
38697,-1.5
38698,0.0
38701,-1.5
38702,0.0
38703,0.0
38704,-6.0
38705,0.0
38706,0.0
38707,0.0
38709,-10.5
38710,72.0
38711,0.0
38712,-12.5
38713,-15.5
38715,142.0
38716,-10.5
38717,-19.0
38720,1064.5
38721,-10.5
38726,140.5
38727,53.0
38728,0.0
38729,100.0
38730,-11.0
38731,-10.5
38734,0.0
38735,120.0
38736,97.0
38737,0.0
38738,72.0
38739,226.0
38740,0.0
38741,0.0
38743,-10.5
38744,-10.5
38745,38.0
38747,0.0
38748,25.5
38749,67.5
38751,-10.5
38752,-10.5
38753,-10.5
38754,49.0
38756,0.0
38757,0.0
38758,-10.5
38760,-10.5
38761,-10.5
38762,-10.5
38763,144.0
38764,-10.5
38767,65.0
38768,-7.5
38769,0.0
38770,-10.5
38771,106.0
38772,0.0
38781,0.0
38783,0.0
38785,0.0
38786,51.0
38787,-10.5
38789,126.0
38790,0.0
38791,0.0
38792,0.0
38793,206.5
38794,-1.5
38795,0.0
38796,0.0
38797,-30.0
38798,0.0
38801,50.5
38802,-10.5
38803,-10.5
38808,0.0
38809,0.0
38810,-10.5
38811,-10.5
38812,-10.5
38813,-10.5
38815,237.5
38817,0.0
38818,0.0
38819,0.0
38820,0.0
38821,-11.5
38822,-16.0
38823,318.5
38824,317.5
38828,-10.5
38829,-18.0
38830,-10.5
38831,0.0
38832,274.0
38833,-12.0
38834,0.0
38836,162.0
38837,105.0
38838,0.0
38839,0.0
38840,0.0
38841,-72.0
38842,-10.5
38844,0.0
38847,-10.5
38849,0.0
38850,144.0
38851,-7.5
38852,0.0
38853,0.0
38854,-3.0
38855,0.0
38856,-72.0
38857,-11.5
38858,0.0
38859,0.0
38860,0.0
38861,-60.0
38864,-10.5
38865,-10.5
38867,-3.0
38868,0.0
38869,0.0
38871,-10.5
38872,-12.5
38874,0.0
38880,0.0
38881,1.0
38888,0.0
38889,0.0
38897,76.5
38898,72.0
38899,-7.5
38901,-10.5
38902,-11.0
38903,-17.0
38906,0.0
38907,0.0
38914,52.0
38915,0.0
38916,0.0
38917,0.0
38918,-10.5
38919,-11.0
38923,0.0
38924,-6.0
38925,0.0
38926,-1.5
38927,-10.5
38928,-11.0
38931,123.0
38932,834.0
38941,0.0
38942,0.0
38943,0.0
38944,-3.0
38945,-10.5
38950,0.0
38951,0.0
38952,-7.5
38953,0.0
38957,-7.5
38962,-1.5
38964,151.5
38968,0.0
38969,0.0
38973,0.0
38974,72.0
38975,-7.5
38978,0.0
38980,55.0
38983,4.0
38987,-11.0
38989,72.0
38990,0.0
38993,0.0
38994,72.0
38995,-4.5
38996,39.5
38997,-4.5
38998,-11.0
39000,288.0
39001,0.0
39005,0.0
39006,0.0
39007,-37.0
39010,116.0
39011,-3.0
39012,-37.5
39013,-21.0
39014,469.5
39017,0.0
39018,-28.5
39019,0.0
39020,0.0
39021,-72.0
39022,-1.5
39023,97.5
39024,-10.5
39027,-7.5
39030,0.0
39031,68.5
39033,-7.5
39034,-4.5
39039,-14.0
39041,-1.5
39042,0.0
39046,0.0
39048,-11.5
39056,0.0
39057,106.5
39060,138.0
39062,0.0
39063,0.0
39064,69.0
39066,154.5
39067,0.0
39068,0.0
39069,-1.5
39070,0.0
39071,-47.5
39072,0.0
39073,-21.0
39078,-48.5
39079,0.0
39080,-9.0
39081,0.0
39082,-72.0
39083,-11.0
39084,47.5
39085,-9.0
39087,37.5
39088,0.0
39090,339.0
39091,-29.0
39093,144.0
39094,0.0
39095,0.0
39097,50.5
39098,-34.0
39099,0.0
39100,0.0
39101,0.0
39102,0.0
39103,0.0
39104,0.0
39106,0.0
39108,0.0
39110,58.5
39111,65.5
39112,0.0
39113,344.0
39114,0.0
39116,0.0
39117,0.0
39118,346.0
39119,0.0
39120,72.0
39121,63.0
39122,-10.5
39123,284.5
39124,-28.5
39126,-7.5
39127,288.0
39129,-10.5
39130,51.0
39134,0.0
39135,0.0
39136,0.0
39137,0.0
39138,72.0
39139,0.0
39141,-11.5
39142,0.0
39143,0.0
39144,188.0
39145,0.0
39148,51.0
39149,-10.5
39150,-10.5
39153,70.5
39154,192.0
39156,-10.5
39158,214.0
39159,0.0
39160,0.0
39162,-10.5
39163,-13.0
39164,1.0
39165,258.5
39166,0.0
39167,-11.5
39168,-47.0
39170,178.5
39171,27.0
39172,72.0
39173,-72.0
39175,-12.5
39176,-3.0
39177,0.0
39178,0.0
39181,-13.0
39182,-11.5
39183,0.0
39185,0.0
39186,0.0
39187,0.0
39188,0.0
39189,-3.0
39192,-11.0
39194,0.0
39195,198.0
39196,6.5
39197,0.0
39198,0.0
39201,-10.5
39202,-13.0
39203,-11.5
39204,-10.5
39205,-62.0
39206,0.0
39207,0.0
39208,0.0
39209,0.0
39210,0.0
39213,-11.0
39214,-10.5
39215,-11.0
39216,124.5
39217,-11.0
39218,-10.5
39219,0.0
39220,0.0
39221,0.0
39222,0.0
39225,-1.5
39226,0.0
39227,1247.5
39228,-1.5
39229,0.0
39233,-11.5
39234,-33.0
39237,791.0
39238,-1.5
39239,0.0
39240,30.5
39241,0.0
39244,-12.0
39246,328.0
39247,-1.5
39249,-4.5
39250,260.5
39251,0.0
39253,0.0
39254,0.0
39257,-20.0
39258,-13.0
39259,-11.0
39261,-15.5
39262,145.5
39263,-1.5
39267,-33.5
39269,0.0
39270,-10.5
39271,-7.5
39275,-9.5
39276,0.0
39280,0.0
39282,56.0
39283,0.0
39285,-0.5
39286,0.0
39289,0.0
39290,0.0
39293,-7.5
39294,0.0
39295,51.5
39296,0.0
39297,-7.5
39298,-7.5
39299,47.5
39300,-37.0
39301,69.5
39302,0.0
39303,0.0
39304,-11.0
39305,0.0
39306,-13.5
39307,-27.0
39309,-28.0
39311,-12.0
39312,-36.5
39313,525.0
39314,42.0
39315,4718.5
39316,0.0
39317,-7.5
39318,148.5
39319,0.0
39320,276.0
39321,66.0
39322,0.0
39323,-17.0
39324,-12.5
39325,-26.5
39327,53.5
39328,0.0
39329,71.5
39330,-45.5
39331,-45.5
39332,0.0
39333,-45.5
39334,0.0
39337,435.5
39338,-24.0
39341,61.0
39343,140.0
39344,64.5
39347,0.0
39348,-72.0
39349,-7.5
39352,0.0
39355,-1.5
39356,379.0
39358,-12.0
39359,-1.5
39364,0.0
39365,0.0
39366,0.0
39368,0.0
39369,0.0
39371,-10.5
39372,-3.0
39374,-7.5
39376,0.0
39381,63.0
39384,-72.0
39387,-72.0
39392,135.0
39397,0.0
39402,-3.0
39403,0.0
39404,-16.5
39405,-68.5
39406,-72.0
39407,0.0
39408,51.0
39409,-59.5
39410,-59.5
39412,-72.0
39413,-3.0
39415,2090.5
39416,0.0
39418,0.0
39419,86.0
39421,-1.5
39422,354.0
39424,-38.0
39426,-38.5
39428,0.0
39429,-72.0
39430,1981.0
39431,0.0
39440,16.0
39441,-16.0
39442,-45.0
39444,-45.5
39449,-72.0
39450,-7.5
39453,0.0
39454,0.0
39455,0.0
39456,0.0
39460,0.0
39461,-16.5
39463,39.0
39464,0.0
39465,-15.0
39466,430.5
39468,-52.5
39470,139.0
39472,0.0
39475,70.0
39476,0.0
39477,0.0
39478,0.0
39479,0.0
39481,0.0
39482,35.5
39483,128.5
39484,0.0
39488,72.0
39489,-18.0
39490,29.5
39491,-16.5
39494,89.5
39496,-10.5
39498,0.0
39500,132.0
39501,72.0
39503,67.5
39504,31.0
39507,-11.5
39509,0.0
39515,0.0
39516,0.0
39521,0.0
39522,57.5
39527,107.0
39528,0.0
39529,39.0
39530,-7.5
39531,0.0
39532,23.0
39533,0.0
39535,0.0
39538,0.0
39539,0.0
39540,-31.5
39541,-7.5
39543,-1.5
39544,0.0
39547,0.0
39548,0.0
39549,0.0
39551,0.0
39552,57.0
39553,48.0
39554,0.0
39557,-7.5
39559,0.0
39561,0.0
39562,51.0
39564,70.0
39565,885.0
39566,105.5
39567,0.0
39571,-72.0
39572,0.0
39573,0.0
39574,0.0
39577,-37.0
39586,510.0
39587,0.0
39588,0.0
39590,-1.5
39592,0.0
39593,0.0
39595,137.0
39596,194.5
39599,0.0
39600,-1.5
39604,343.5
39605,67.5
39606,0.0
39611,287.0
39612,0.0
39614,-10.5
39615,-3.0
39616,0.0
39617,191.0
39620,-10.5
39621,0.0
39623,0.0
39624,190.5
39626,-13.5
39627,0.0
39629,123.0
39631,213.0
39634,0.0
39635,0.0
39636,0.0
39641,-18.0
39645,0.0
39651,0.0
39653,0.0
39654,0.0
39655,0.0
39660,43.0
39661,0.0
39666,-1.5
39667,0.0
39668,192.0
39669,115.5
39670,0.0
39674,-10.5
39677,389.5
39680,-10.5
39681,199.5
39682,93.5
39683,-6.0
39684,0.0
39685,53.0
39686,-11.0
39688,0.0
39689,47.5
39690,57.0
39691,0.0
39695,-10.5
39696,-13.0
39699,77.0
39706,59.5
39711,-14.0
39713,0.0
39714,0.0
39718,-10.5
39720,0.0
39721,0.0
39726,0.0
39732,161.5
39736,-9.0
39741,0.0
39742,0.0
39744,25.0
39745,-10.5
39746,-10.5
39748,0.0
39749,0.0
39750,0.0
39756,0.0
39757,0.0
39758,118.5
39763,54.0
39764,72.0
39765,66.0
39766,0.0
39768,51.0
39769,0.0
39773,91.5
39774,0.0
39775,32.0
39777,414.5
39778,0.0
39779,51.0
39783,-9.0
39784,-3.0
39787,0.0
39788,0.0
39792,-7.5
39796,65.5
39797,-6.0
39798,-10.5
39801,3406.0
39802,105.5
39803,0.0
39806,0.0
39807,-3.0
39811,156.5
39812,278.5
39817,140.5
39818,0.0
39819,-16.5
39823,1994.5
39827,0.0
39828,626.0
39831,60.0
39832,126.5
39833,0.0
39834,-10.5
39836,0.0
39837,0.0
39839,-20.0
39840,195.5
39841,0.0
39849,252.0
39850,0.0
39851,128.5
39852,0.0
39853,0.0
39854,0.0
39856,0.0
39857,0.0
39860,-10.5
39865,359.5
39866,0.0
39867,-10.5
39868,0.0
39869,0.0
39873,116.5
39874,158.0
39875,-7.5
39877,-7.5
39879,23.5
39880,0.0
39881,-1.5
39882,0.0
39886,0.0
39887,-12.0
39888,0.0
39889,250.5
39890,220.5
39891,104.0
39896,-10.5
39897,0.0
39898,-10.5
39899,-11.5
39903,30.0
39904,71.0
39907,0.0
39908,0.0
39909,0.0
39911,37.5
39913,66.5
39915,0.0
39918,65.5
39919,57.0
39920,0.0
39921,5362.5
39922,0.0
39923,128.0
39924,0.0
39925,0.0
39928,0.0
39929,107.5
39930,-4.5
39931,-10.5
39932,0.0
39933,-1.5
39936,-10.5
39937,424.0
39938,71.0
39939,-7.5
39940,-1.5
39942,-10.5
39943,0.0
39944,0.0
39945,-11.0
39946,-11.0
39948,0.0
39949,0.0
39951,-12.5
39952,420.5
39953,61.0
39954,92.0
39955,0.0
39959,121.5
39960,67.5
39961,0.0
39962,-31.5
39963,-11.0
39965,33.5
39966,0.0
39968,-11.0
39969,0.0
39972,-10.5
39973,142.0
39975,-15.5
39977,410.5
39978,-2.0
39979,57.0
39980,0.0
39981,-4.5
39986,0.0
39988,-10.5
39989,0.0
39990,72.0
39991,271.0
39992,-1.5
39993,0.0
39995,266.0
39996,-11.0
39998,312.0
39999,70.0
40000,0.0
40001,327.5
40003,406.0
40005,0.0
40006,62.0
40009,-11.0
40010,-10.5
40011,-10.5
40013,72.0
40014,980.5
40015,0.0
40016,0.0
40017,0.0
40021,-6.0
40022,0.0
40023,41.5
40025,0.0
40026,72.0
40027,-1.5
40028,0.0
40029,0.0
40033,0.0
40034,255.0
40037,-10.5
40039,52.0
40041,0.0
40042,0.0
40043,0.0
40045,0.0
40046,0.0
40050,-10.5
40052,0.0
40053,-7.5
40058,10.0
40059,-4.5
40060,0.0
40061,0.0
40064,-10.5
40065,1531.0
40066,0.0
40067,107.0
40069,72.0
40070,130.0
40072,338.5
40073,0.0
40074,-12.0
40078,0.0
40079,53.0
40083,-33.0
40084,0.0
40085,-1.5
40086,-4.5
40089,-7.5
40090,58.0
40093,-7.5
40094,0.0
40095,0.0
40096,-67.5
40099,-6.0
40100,0.0
40101,0.0
40102,0.0
40106,72.0
40107,641.0
40109,-10.5
40112,-3.0
40113,-18.0
40115,-14.0
40119,53.0
40122,112.5
40123,0.0
40125,7.0
40126,-10.5
40127,0.0
40128,0.0
40131,-10.5
40132,-9.5
40133,166.5
40137,0.0
40140,0.0
40144,-10.5
40146,0.0
40149,-10.5
40150,-10.5
40151,407.5
40154,-7.5
40155,0.0
40156,58.0
40157,-7.5
40158,-33.0
40159,194.5
40160,0.0
40161,149.0
40162,-9.0
40163,-3.0
40164,-18.0
40169,-3.0
40172,-4.5
40173,0.0
40174,0.0
40175,63.5
40176,0.0
40177,-3.0
40178,-4.5
40179,47.5
40181,-10.5
40182,-22.5
40184,136.0
40185,0.0
40186,0.0
40187,-16.0
40190,-16.5
40191,0.0
40192,189.5
40193,47.5
40195,-10.5
40196,250.0
40197,0.0
40200,0.0
40201,349.0
40205,0.0
40206,1639.0
40208,0.0
40209,0.0
40212,0.0
40214,-10.5
40215,-11.0
40219,0.0
40223,0.0
40224,0.0
40225,481.5
40226,0.0
40227,128.0
40228,0.0
40231,-10.5
40232,139.5
40233,185.5
40235,121.5
40239,-49.0
40241,0.0
40242,0.0
40243,70.0
40244,72.0
40248,-12.0
40250,-10.5
40252,34.0
40253,-37.5
40257,67.0
40258,72.0
40259,69.0
40260,240.0
40261,0.0
40262,193.0
40265,512.0
40271,0.0
40276,320.5
40278,-10.5
40279,404.0
40280,-22.5
40281,0.0
40283,469.0
40284,0.0
40285,0.0
40286,190.5
40288,0.0
40289,-14.0
40290,0.0
40291,68.0
40292,0.0
40293,0.0
40297,402.0
40298,0.0
40299,0.0
40301,-9.0
40305,0.0
40308,-11.0
40309,17.0
40311,0.0
40314,789.0
40315,96.5
40316,0.0
40318,0.0
40322,-11.0
40325,0.0
40326,0.0
40328,-10.5
40329,72.0
40335,0.0
40343,0.0
40346,72.0
40347,0.0
40348,38.5
40350,-20.5
40351,-14.0
40354,-11.0
40355,0.0
40356,36.0
40357,0.0
40358,-1.5
40361,-16.5
40364,-14.5
40365,-10.5
40367,-69.5
40368,-14.5
40369,-11.5
40370,103.0
40371,0.0
40372,-23.5
40373,0.0
40377,0.0
40380,46.5
40382,-13.5
40383,72.0
40384,0.0
40385,56.0
40386,-1.5
40387,-10.5
40388,0.0
40390,-10.5
40391,0.0
40392,0.0
40393,-11.0
40394,0.0
40395,-6.0
40396,0.0
40397,0.0
40398,0.0
40399,0.0
40400,-17.5
40402,-10.5
40403,0.0
40404,213.0
40405,-40.0
40406,-7.5
40407,-10.5
40408,70.0
40412,-7.5
40413,-1.5
40414,0.0
40415,68.5
40416,0.0
40418,-10.5
40420,-3.0
40421,0.0
40422,196.0
40423,-18.0
40424,-3.0
40427,213.0
40428,-7.5
40429,-12.0
40430,0.0
40431,0.0
40434,0.0
40436,-29.0
40437,139.0
40438,-7.5
40439,-1.5
40440,0.0
40441,0.0
40443,348.5
40444,-7.5
40446,-18.0
40449,-21.5
40450,-10.5
40451,0.0
40452,-7.5
40453,24.0
40455,-10.5
40456,-10.5
40458,0.0
40459,0.0
40462,-11.0
40463,0.0
40464,0.0
40466,17.5
40467,27.0
40468,-10.5
40471,-10.5
40472,-7.5
40473,0.0
40475,140.0
40476,0.0
40477,0.0
40480,38.5
40481,-33.0
40483,-10.5
40484,-3.0
40485,-1.5
40490,-10.5
40492,-7.5
40493,-30.0
40494,-15.0
40497,0.0
40498,0.0
40500,-11.5
40501,0.0
40502,0.0
40503,-53.5
40504,0.0
40505,102.0
40506,0.0
40507,0.0
40510,23.0
40511,0.0
40512,0.0
40513,0.0
40514,-15.0
40519,127.0
40520,71.0
40521,-10.5
40522,0.0
40523,254.0
40524,0.0
40525,121.5
40527,118.5
40528,139.5
40532,45.0
40533,0.0
40534,-1.5
40538,0.0
40539,0.0
40540,0.0
40541,0.0
40542,0.0
40543,-11.0
40545,646.5
40547,-11.0
40548,0.0
40549,0.0
40553,-11.0
40554,-10.5
40555,0.0
40557,-1.5
40562,0.0
40563,4153.0
40567,0.0
40568,144.5
40571,72.0
40572,-3.0
40573,0.0
40574,0.0
40575,33.0
40577,72.0
40581,-10.5
40582,-6.0
40583,126.0
40584,-15.0
40585,57.0
40591,-3.0
40592,-63.5
40597,0.0
40605,0.0
40606,-3.0
40611,118.0
40612,0.0
40613,196.0
40614,-72.0
40617,63.0
40618,0.0
40619,0.0
40620,-67.0
40622,103.0
40623,10.0
40624,-10.5
40625,67.5
40626,250.5
40628,77.0
40631,-1.5
40632,503.5
40634,173.5
40635,94.0
40636,57.0
40639,0.0
40640,0.0
40641,-7.5
40642,0.0
40644,0.0
40646,33.0
40648,0.0
40650,0.0
40651,273.5
40655,-15.0
40656,0.0
40657,0.0
40659,0.0
40660,-13.5
40661,-10.5
40662,150.0
40666,-9.0
40667,5.0
40668,0.0
40672,0.0
40673,0.0
40674,-10.5
40675,-12.0
40676,0.0
40677,0.0
40678,-12.0
40680,71.0
40681,0.0
40682,-6.0
40683,216.0
40684,0.0
40685,0.0
40686,0.0
40687,0.0
40689,-10.5
40690,-10.5
40691,0.0
40693,0.0
40694,0.0
40695,209.0
40696,10.5
40697,0.0
40698,72.0
40699,-20.0
40700,71.5
40701,57.0
40704,445.0
40706,92.0
40707,0.0
40708,0.0
40710,63.0
40711,72.0
40713,0.0
40715,133.5
40716,-7.5
40718,15.0
40719,0.0
40720,0.0
40723,-11.0
40727,0.0
40728,576.5
40729,0.0
40730,0.0
40731,0.0
40732,239.0
40740,65.0
40741,0.0
40742,144.0
40743,214.5
40744,0.0
40745,-1.5
40746,82.0
40750,0.0
40751,0.0
40755,0.0
40756,-22.5
40757,51.0
40758,0.0
40761,0.0
40762,-3.0
40764,0.0
40765,0.0
40766,0.0
40767,-10.5
40768,72.0
40769,0.0
40770,502.0
40771,0.0
40773,0.0
40774,-12.0
40775,224.0
40776,161.0
40778,-10.5
40779,-20.0
40781,524.5
40782,0.0
40783,-17.5
40785,72.0
40786,0.0
40789,-4.5
40790,0.0
40791,-30.0
40794,0.0
40796,-11.0
40797,49.5
40798,-11.0
40799,-10.5
40800,48.0
40801,0.0
40802,0.0
40806,-10.5
40807,-7.5
40810,-7.5
40811,0.0
40812,-1.5
40813,21.5
40814,0.0
40816,99.0
40817,256.5
40818,-24.0
40822,-10.5
40826,0.0
40830,-10.5
40832,0.0
40835,2473.0
40836,0.0
40837,37.5
40842,0.0
40843,105.0
40844,0.0
40845,0.0
40847,0.0
40848,0.0
40849,-3.0
40856,0.0
40857,0.0
40862,-3.0
40864,9477.5
40868,216.0
40869,-10.5
40870,0.0
40873,-9.0
40877,0.0
40879,0.0
40880,54.0
40885,195.5
40886,0.0
40887,-18.0
40891,66.5
40896,0.0
40897,0.0
40898,53.5
40899,0.0
40900,0.0
40902,72.0
40903,-9.0
40906,0.0
40908,0.0
40909,0.0
40910,0.0
40912,0.0
40913,-7.5
40914,246.0
40915,-7.5
40918,0.0
40919,-9.0
40920,0.0
40921,-51.5
40922,0.0
40923,72.0
40925,-4.5
40926,0.0
40927,0.0
40930,0.0
40931,0.0
40932,-7.5
40935,-7.5
40937,16.0
40941,-10.5
40944,-33.0
40945,48.5
40946,57.0
40947,0.0
40948,-16.5
40949,-20.0
40950,-4.5
40951,0.0
40952,0.0
40955,-57.0
40956,-39.5
40958,-40.0
40959,-22.5
40961,67.5
40962,65.0
40963,0.0
40964,211.0
40965,0.0
40966,-17.5
40967,-18.0
40968,0.0
40969,0.0
40971,66.5
40972,0.0
40975,-10.5
40976,-9.0
40977,-12.0
40979,72.0
40980,0.0
40981,0.0
40982,0.0
40983,-9.0
40986,0.0
40987,71.5
40990,-18.0
40991,0.0
40996,-6.0
40999,-1.5
41000,0.0
41001,133.0
41002,1734.5
41006,0.0
41008,72.0
41009,0.0
41010,72.0
41013,23.0
41018,0.0
41021,-9.0
41022,0.0
41025,153.0
41028,0.0
41029,-69.0
41032,0.0
41033,0.0
41035,0.0
41036,0.0
41039,-4.0
41040,64.5
41041,0.0
41042,-10.5
41043,0.0
41046,459.0
41048,-71.5
41049,69.0
41050,0.0
41051,0.0
41052,0.0
41053,-10.5
41056,-1.5
41057,0.0
41058,-72.0
41059,60.5
41060,-7.5
41061,-10.5
41062,0.0
41063,120.0
41064,0.0
41065,-1.5
41066,-3.0
41068,-10.5
41069,81.0
41070,-13.5
41071,271.5
41072,0.0
41073,0.0
41074,-23.0
41075,-3.0
41076,166.5
41078,-33.0
41079,-22.5
41080,-21.5
41085,-13.5
41086,0.0
41087,0.0
41088,0.0
41089,0.0
41090,60.5
41091,0.0
41092,-7.5
41094,0.0
41096,-72.0
41097,172.0
41101,-10.5
41102,-6.0
41103,0.0
41105,22.0
41109,0.0
41110,0.0
41111,-4.5
41112,-59.5
41115,27.5
41117,-10.5
41121,-10.5
41122,0.0
41125,35.5
41127,0.0
41130,-34.5
41133,-10.5
41134,162.0
41135,20.0
41141,0.0
41143,403.5
41144,-72.0
41145,-7.5
41147,0.0
41148,0.0
41150,107.0
41151,-3.0
41154,67.0
41156,52.5
41157,0.0
41158,0.0
41159,-7.5
41160,0.0
41161,63.0
41162,0.0
41163,-10.5
41164,-10.5
41165,-11.0
41166,101.0
41167,0.0
41168,0.0
41170,105.5
41171,0.0
41172,-1.5
41173,0.0
41174,0.0
41175,-41.5
41176,0.0
41178,-16.0
41179,-1.5
41180,143.0
41182,0.0
41183,15.5
41185,72.0
41187,-7.5
41190,0.0
41191,0.0
41192,22.5
41193,2312.0
41194,-4.5
41195,1711.0
41197,0.0
41198,67.5
41199,0.0
41200,97.5
41202,-10.5
41203,28.5
41205,0.0
41206,0.0
41208,-17.0
41209,-17.5
41210,-13.0
41212,-17.0
41213,-10.5
41214,0.0
41215,52.5
41216,-6.0
41219,0.0
41221,141.0
41222,-1.5
41223,-1.5
41225,0.0
41227,0.0
41229,-10.5
41230,0.0
41232,125.5
41233,0.0
41234,72.0
41239,0.0
41241,67.0
41242,0.0
41245,-10.5
41246,22.0
41247,0.0
41248,-12.0
41249,-10.5
41250,-10.5
41251,0.0
41252,71.0
41256,0.0
41258,-4.5
41259,0.0
41260,0.0
41261,0.0
41262,29.5
41263,148.5
41264,63.0
41265,29.0
41266,-1.5
41268,-10.5
41269,0.0
41270,0.0
41271,68.0
41272,0.0
41273,0.0
41274,0.0
41275,0.0
41278,-10.5
41279,-10.5
41280,26.0
41281,66.0
41282,0.0
41283,0.0
41286,0.0
41287,0.0
41288,338.0
41294,109.5
41295,0.0
41296,-1.5
41297,0.0
41298,0.0
41299,0.0
