Facebook_news_id (by day),Facebook_avg_popularity (by day)
39267,-40.5
39269,61.0
39270,38.0
39271,-13.5
39275,901.0
39276,286.0
39280,158.5
39282,231.0
39283,-2.0
39285,3692.5
39286,133.0
39289,117.5
39290,-0.5
39293,203.5
39294,282.0
39295,3062.5
39296,3179.0
39297,-8.5
39298,1862.0
39299,1010.0
39300,-37.5
39301,1303.5
39302,54.0
39303,0.0
39304,27.0
39305,0.0
39306,45.0
39307,-27.0
39309,-28.0
39311,108.0
39312,25945.0
39313,32989.5
39314,327.0
39315,53507.0
39347,553.0
39348,-72.0
39349,124.0
39352,234.5
39355,330.0
39356,34266.5
39358,183.5
39359,-5.5
39364,-3.5
39365,742.5
39366,-1.5
39368,8.5
39369,2396.0
39371,64.0
39372,-4.5
39374,-8.5
39376,325.0
39316,1780.5
39317,21.0
39318,3308.0
39319,-16.0
39320,15501.0
39321,41.0
39322,298.5
39323,-33.5
39324,-29.0
39325,-43.0
39327,46245.5
39328,95.0
39329,-16.0
39330,-61.0
39331,-61.0
39332,68.5
39333,-39.0
39334,39.5
39337,19322.0
39338,31.5
39341,51.0
39343,1740.5
39344,944.0
39381,381.5
39384,-72.0
39387,-72.0
39392,2041.0
39397,1409.0
39402,-19.0
39403,380.0
39404,48.0
39405,-72.0
39407,93.0
39408,1971.0
39409,-72.0
39410,-72.0
39413,204.0
39415,9674.0
39416,1439.0
39418,145.0
39419,6073.0
39421,48.0
39422,6882.5
39424,-48.0
39426,-48.0
39428,386.0
39429,-72.0
39430,9545.5
39431,1508.5
39440,1339.5
39441,2555.0
39442,-48.0
39444,-48.0
39449,-72.0
39450,-9.0
39453,45.0
39454,71.5
39455,1822.5
39456,96.0
39460,0.0
39461,94.5
39463,-16.5
39464,0.0
39465,2426.5
39466,21557.0
39468,-52.5
39470,32038.5
39472,0.0
39475,4140.5
39476,0.0
39477,0.0
39478,634.5
39479,71.5
39481,321.5
39482,1292.5
39483,914.0
39484,7572.0
39488,204.0
39489,37.5
39490,37.0
39491,-34.0
39494,525.0
39496,-27.5
39498,42.0
39500,1396.0
39501,270.0
39503,432.5
39504,107.5
39507,1046.5
39509,523.0
39515,163.0
39516,408.5
39521,1196.5
39522,923.0
39527,330.5
39528,-9.0
39529,78.0
39530,40.0
39531,123.0
39532,58.5
39533,192.5
39535,119.0
39538,-5.5
39539,456.5
39540,64.0
39541,-13.5
39543,306.5
39544,1588.5
39547,755.5
39548,64.0
39549,349.0
39551,34850.5
39552,183.0
39553,45.0
39554,-0.5
39557,613.0
39559,603.5
39561,0.0
39562,92.0
39564,0.0
39565,23878.0
39566,14687.0
39567,40.5
39571,-72.0
39572,1157.5
39573,30.5
39574,187.5
39577,-37.0
39586,27996.0
39587,64.0
39588,66.0
39590,27.0
39592,69.5
39593,0.0
39595,420.0
39596,9257.5
39599,167.5
39600,686.5
39604,1365.5
39605,176.5
39606,1062.5
39611,2244.5
39612,0.0
39614,231.5
39615,407.5
39616,0.0
39617,178.0
39620,1629.0
39621,139.0
39623,34.5
39624,371.0
39626,45.0
39627,0.0
39629,3708.0
39631,1120.5
39634,0.0
39635,212.5
39636,627.5
39641,476.5
39645,3203.5
39651,274.0
39653,561.5
39654,0.0
39655,0.0
39660,888.5
39661,2467.0
39666,67.5
39667,72.0
39668,1702.0
39669,630.0
39670,104.0
39674,82.5
39677,1176.5
39680,1351.0
39681,1975.0
39682,90.0
39683,42.0
39684,1365.5
39685,122.5
39686,5683.0
39688,55.5
39689,119.5
39690,164.0
39691,142.5
39695,-10.5
39696,-13.0
39699,1727.0
39706,312.5
39711,-14.0
39713,0.0
39714,0.0
39718,24.0
39720,173.0
39721,0.0
39726,0.0
39732,985.0
39736,422.5
39741,-5.0
39742,61.0
39744,68.5
39745,-17.0
39746,-17.0
39748,607.0
39749,-4.5
39750,61.0
39756,541.0
39757,1756.5
39758,312.5
39763,35530.0
39764,1566.0
39765,2624.5
39766,198.0
39768,217.5
39769,-3.0
39773,2595.5
39774,136.5
39775,760.5
39777,6665.5
39778,66.0
39779,1195.5
39783,49.0
39784,813.0
39787,380.0
39788,5.5
39792,-9.0
39796,4968.0
39797,340.0
39798,330.5
39801,163503.0
39802,8319.0
39803,280.0
39806,72.0
39807,-3.0
39811,3093.5
39812,4400.0
39817,1057.0
39818,7614.5
39819,84.0
39823,44197.5
39827,-4.5
39828,22412.5
39831,112.5
39832,865.5
39833,2065.0
39834,28.5
39836,801.5
39837,234.5
39839,-24.0
39840,1561.0
39841,557.5
39849,7324.5
39850,476.5
39851,34580.0
39852,-0.5
39853,-1.5
39854,214.0
39856,-1.0
39857,69.0
39860,-12.0
39865,1788.0
39866,67.0
39867,51.0
39868,39.5
39869,212.0
39873,491.5
39874,32680.5
39875,2051.0
39877,57.0
39879,155.5
39880,186.0
39881,614.5
39882,155.0
39886,72.0
39887,333.0
39888,222.0
39889,747.0
39890,51.5
39891,107.0
39896,95.5
39897,46.5
39898,0.5
39899,-11.5
39903,7836.0
39904,332.0
39907,0.0
39908,72.0
39909,2139.5
39911,144.0
39913,959.5
39915,71.5
39918,960.0
39919,-4.5
39920,0.0
39921,294094.0
39922,164.0
39923,1969.0
39924,128.0
39925,0.0
39928,157.5
39929,2797.5
39930,63.0
39931,50.5
39932,28.5
39933,69.0
39936,106.5
39937,7612.0
39938,1320.0
39939,102.5
39940,6556.5
39942,359.0
39943,114.5
39944,216.0
39945,-11.0
39946,48.5
39948,69.0
39949,0.0
39951,-12.5
39952,412.0
39953,382.5
39954,555.0
39955,0.0
39959,441.0
39960,256.0
39961,69.0
39962,90.0
39963,-11.0
39965,67.0
39966,457.5
39968,455.5
39969,-2.5
39972,-14.0
39973,522.5
39975,195.5
39977,2254.5
39978,0.0
39979,678.0
39980,609.5
39981,372.5
39986,0.0
39988,-11.5
39989,0.0
39990,0.0
39991,4600.0
39992,958.0
39993,0.0
39995,9947.0
39996,-11.5
39998,1592.5
39999,1378.5
40000,224.0
40001,1974.0
40003,7961.0
40005,-1.0
40006,1953.5
40009,47.0
40010,159.0
40011,-12.0
40013,0.0
40014,17250.0
40015,-0.5
40016,283.0
40017,759.0
40021,-6.5
40022,391.0
40023,733.5
40025,317.0
40026,682.0
40027,197.0
40028,-0.5
40029,142.5
40033,2804.5
40034,4232.5
40037,-10.5
40039,40.5
40041,352.0
40042,234.0
40043,0.0
40045,0.0
40046,207.0
40050,-10.5
40052,71.5
40053,-7.5
40058,2001.5
40059,61.0
40060,0.0
40061,428.0
40064,-11.5
40065,34341.5
40066,72.0
40067,6048.5
40069,1171.0
40070,1818.0
40072,2469.5
40073,357.0
40074,465.5
40078,0.0
40079,5680.0
40083,-33.0
40084,141.5
40085,85.5
40086,13.0
40089,210.0
40090,353.5
40093,114.0
40094,1243.5
40095,88.5
40096,-62.0
40099,56.0
40100,166.0
40101,1510.0
40102,276.5
40106,812.0
40107,13157.5
40109,147.5
40112,-4.0
40113,-19.0
40115,907.5
40119,2358.5
40122,172.0
40123,0.0
40125,1274.0
40126,-10.5
40127,269.0
40128,245.0
40131,-10.5
40132,-13.5
40133,15160.5
40137,669.5
40140,298.0
40144,30.5
40146,0.0
40149,290.0
40150,31.0
40151,4780.0
40154,79.5
40155,1709.0
40156,191.0
40157,176.5
40158,45.0
40159,126.0
40160,-16.5
40161,8942.5
40162,346.5
40163,85.5
40164,-34.5
40169,1265.5
40172,321.5
40173,-13.5
40174,79.0
40175,46.0
40176,1203.5
40177,2946.5
40178,90.0
40179,46.5
40181,343.5
40182,2.0
40184,174.0
40185,328.0
40186,1096.5
40187,-27.5
40190,-27.5
40191,180.0
40192,3965.5
40193,307.0
40195,10346.0
40196,14474.0
40197,113.0
40200,58.0
40201,1901.0
40205,-6.5
40206,25886.0
40208,-4.5
40209,265.5
40212,575.5
40214,-16.0
40215,-16.5
40219,130.5
40223,38.0
40224,444.5
40225,8581.5
40226,-2.5
40227,585.0
40228,581.5
40231,-14.0
40232,2061.0
40233,19090.0
40235,3497.5
40239,-51.5
40241,440.0
40242,69.0
40243,141.0
40244,210.0
40248,-13.5
40250,6453.0
40252,716.0
40253,385.5
40257,433.5
40258,578.5
40259,185.0
40260,1989.5
40261,0.0
40262,8293.5
40265,3874.5
40271,0.0
40276,765.0
40278,68.5
40279,8692.0
40280,225.0
40281,340.0
40283,3124.5
40284,298.5
40285,111.0
40286,2242.5
40288,133.5
40289,122.5
40290,0.0
40291,1409.0
40292,0.0
40293,54.0
40297,551.5
40298,53.0
40299,239.0
40367,-72.0
40368,27.0
40369,-19.5
40370,289.0
40371,57.0
40372,-31.0
40373,948.5
40377,127.5
40380,4353.5
40382,33.0
40383,20736.0
40384,197.5
40385,36.0
40386,162.5
40387,177.5
40388,324.0
40390,-14.5
40391,334.0
40392,-2.0
40361,-28.0
40364,149.0
40365,390.0
40393,-17.0
40394,64.0
40395,945.5
40396,687.5
40397,-4.5
40398,125.0
40399,-4.5
40400,-23.0
40402,-15.5
40403,308.5
40404,-3.5
40405,-16.0
40406,-11.5
40407,42.5
40408,133.0
40412,-10.5
40413,-4.5
40414,-2.5
40415,300.0
40416,45.5
40418,345.5
40420,-4.5
40421,0.0
40422,1137.0
40423,629.0
40424,-3.5
40427,552.5
40428,176.5
40429,103.5
40430,0.0
40431,71.5
40301,37.5
40305,1409.5
40308,4833.0
40309,636.0
40311,46.5
40314,100070.0
40315,620.0
40316,6444.0
40318,130.0
40322,578.5
40325,641.5
40326,14276.0
40328,64.5
40329,17663.5
40335,-14.0
40343,164.0
40346,437.5
40347,-13.0
40348,-15.0
40350,-34.0
40351,3595.5
40354,-24.0
40355,-11.5
40356,301.0
40357,84.5
40358,246.5
40434,468.0
40436,4833.5
40437,504.5
40438,-7.5
40439,575.0
40440,807.5
40441,0.0
40443,1343.0
40444,-7.5
40446,-18.0
40449,212.0
40450,-10.5
40451,142.5
40452,-7.5
40453,151.5
40455,-10.5
40456,29.5
40458,412.5
40459,0.0
40462,-11.0
40463,53.0
40464,99.5
40466,212.0
40467,2851.0
40468,602.5
40471,51.5
40472,-25.5
40473,148.0
40475,616.0
40476,93.0
40477,254.5
40480,960.0
40481,-4.5
40483,-27.0
40484,-19.0
40485,13.0
40490,19.0
40492,222.0
40493,405.0
40494,301.5
40497,53.0
40498,1579.0
40500,19.0
40501,1048.5
40502,396.0
40503,-64.0
40504,-13.5
40505,164.0
40506,106.5
40507,-12.5
40510,293.0
40511,153.5
40512,204.0
40513,258.0
40514,1908.0
40519,2437.0
40520,792.0
40521,195.0
40522,201.0
40523,1409.0
40524,172.0
40525,219.0
40527,7394.0
40528,3677.0
40532,5834.0
40533,-9.5
40534,-12.0
40538,1905.5
40539,-8.5
40540,-9.0
40541,107.5
40542,4706.5
40543,3782.5
40545,3215.5
40547,3821.0
40548,453.0
40549,460.5
40553,3859.5
40554,-19.0
40555,285.0
40557,403.0
40562,-6.0
40563,203194.5
40567,60.0
40568,1609.5
40571,966.0
40572,30.0
40573,63.0
40574,62.0
40575,60.0
40577,2936.0
40581,349.0
40582,-11.5
40583,462.0
40584,-32.0
40585,176.0
40591,220.0
40592,-56.0
40597,44538.0
40605,136.0
40606,839.0
40611,1864.5
40612,177.0
40613,25595.0
40614,-72.0
40617,13529.0
40618,114.5
40619,46.0
40620,-7.5
40622,535.0
40623,8780.5
40624,1655.5
40625,6675.5
40626,933.0
40628,3909.5
40631,-1.5
40632,12224.5
40634,949.5
40635,6510.0
40636,1125.5
40639,213.5
40640,0.0
40641,-7.5
40642,154.5
40644,366.5
40646,337.5
40648,514.5
40650,583.5
40651,469.0
40655,-15.0
40656,125.0
40657,3462.0
40659,0.0
40660,586.5
40661,75.5
40662,2164.5
40666,66.0
40667,17577.5
40668,148.0
40672,-13.5
40673,77.0
40674,-25.5
40675,110.0
40676,-13.5
40677,664.5
40678,302.5
40680,7210.5
40681,-14.0
40682,84.0
40683,664.5
40684,-12.0
40685,45.0
40686,-12.0
40687,235.5
40689,835.5
40690,-22.5
40691,148.5
40693,111.0
40694,501.0
40695,2209.5
40696,628.5
40697,1810.0
40698,486.0
40699,256.0
40700,979.5
40701,-18.0
40704,658.5
40706,54.0
40707,783.0
40708,-8.5
40710,646.5
40711,99.5
40713,139.0
40715,549.5
40716,-15.0
40718,5945.5
40719,-6.5
40720,392.5
40723,-17.5
40727,-5.5
40728,1997.0
40729,2055.0
40730,16.0
40731,62.0
40732,393.5
40740,869.0
40741,-3.0
40742,206.0
40743,5335.5
40744,65.0
40745,38.5
40746,864.0
40750,393.5
40751,-3.0
40755,-1.0
40756,163.0
40757,363.0
40758,92.5
40761,-1.0
40762,62.0
40764,0.0
40765,0.0
40766,-1.5
40767,1797.0
40768,72.0
40769,189.5
40770,10047.0
40771,70.0
40773,0.0
40774,-12.5
40775,16468.0
40776,2913.5
40778,-11.0
40779,-20.5
40781,16753.0
40782,144.0
40783,-17.5
40785,72.0
40786,933.0
40789,-4.5
40790,128.0
40791,-30.0
40794,360.0
40796,-11.0
40797,165.0
40798,-11.0
40799,-10.5
40800,338.5
40801,431.5
40802,1212.5
40806,-10.5
40807,-7.5
40810,-7.5
40811,0.0
40812,2284.0
40813,365.0
40814,215.0
40816,0.0
40817,5002.5
40818,857.0
40822,-10.5
40826,8433.0
40830,-10.5
40832,192.5
40835,53549.0
40836,579.0
40837,527.5
40842,991.5
40843,16.0
40844,-16.5
40845,93.0
40847,46.5
40848,467.5
40849,-19.5
40856,155.0
40857,273.0
40862,8.0
40864,1145.5
40868,-14.0
40869,107.0
40870,46.0
40873,394.5
40877,-12.0
40879,172.0
40880,130.0
40885,302.5
40886,671.5
40887,-29.5
40891,53.0
40896,165.0
40897,127.0
40898,103.5
40899,-9.0
40900,528.0
40902,1414.0
40903,35.0
40906,57.0
40908,-8.5
40909,174.0
40910,55.0
40912,4494.5
40913,107.0
40914,1106.5
40915,-14.5
40918,-5.0
40919,2283.5
40920,-5.5
40921,-57.0
40922,-4.0
40923,49310.0
40925,77.0
40926,-3.0
40927,-3.0
40930,325.0
40931,748.5
40932,-10.5
40935,23.5
40937,429.0
40941,1014.0
40944,1.0
40945,13146.0
40946,3188.5
40947,663.0
40948,94.5
40949,-20.0
40950,-4.5
40951,159.0
40952,1255.5
40955,-57.0
40956,-39.5
40958,-40.0
40962,1296.5
40963,695.0
40964,2529.0
40965,185.5
40966,-30.5
40967,-30.5
40968,51.0
40969,-10.5
40959,-9.0
40961,3011.0
40971,1993.0
40972,-13.5
40975,1735.5
40976,78.0
40977,491.0
40979,1047.0
40980,-10.5
40981,112.5
40982,556.0
40983,-20.0
40986,51.5
40987,1006.0
40990,239.5
40991,-8.5
40996,993.0
40999,-9.5
41000,-7.5
41001,1049.0
41002,10051.5
41006,28.5
41008,4135.0
41009,-3.0
41010,817.0
41013,322.0
41018,230.0
41021,53.5
41022,2825.5
41025,77.5
41028,354.5
41029,-69.0
41032,425.5
41033,0.0
41035,149.0
41036,0.0
41039,302.0
41040,49.5
41041,93.0
41042,-10.5
41043,156.5
41046,164.0
41048,-72.0
41049,271.5
41050,139.5
41051,22.0
41052,729.5
41053,-23.5
41056,-12.5
41057,4242.0
41058,-72.0
41059,115.5
41060,-17.5
41061,-20.5
41062,54.0
41063,539.5
41064,575.5
41065,-11.0
41066,51.5
41068,-19.5
41069,334.0
41070,-21.5
41071,2211.5
41072,3.5
41073,-7.5
41074,-30.5
41075,669.5
41076,2070.5
41078,92.5
41079,8.5
41080,16.0
41085,249.0
41086,-3.5
41087,65.0
41088,-2.0
41089,40.0
41090,522.5
41091,2476.0
41092,114.0
41094,332.5
41096,-72.0
41097,805.5
41101,16.0
41102,103.0
41103,3717.0
41105,1788.5
41109,451.5
41110,0.0
41111,-4.5
41112,576.0
41115,1771.0
41117,1372.5
41121,26.5
41122,187.5
41125,956.0
41127,143.5
41130,376.0
41133,-10.5
41134,105.0
41135,377.5
41229,55047.0
41230,40.0
41232,729.5
41233,71.0
41234,285.5
41239,-0.5
41241,359.5
41242,0.0
41245,405.5
41246,1546.0
41247,55.0
41248,-12.5
41249,206.0
41250,10679.0
41251,137.0
41252,276.0
41141,-18.5
41143,6159.0
41145,-25.0
41147,-16.0
41148,1058.5
41150,1981.5
41151,185.0
41154,384.5
41156,264.0
41157,-13.0
41158,-13.0
41159,28.0
41160,386.0
41161,3827.5
41162,-13.0
41163,-25.0
41164,-25.0
41165,-25.5
41166,1974.5
41167,46.0
41168,164.5
41170,1962.5
41171,46.0
41172,-15.0
41173,105.0
41174,668.5
41175,-55.0
41176,2347.0
41178,668.0
41179,1106.5
41180,1258.5
41182,41549.0
41183,21.0
41185,1590.0
41187,148.0
41190,90.5
41191,61.0
41192,55.0
41193,8317.5
41194,-13.0
41195,6688.0
41197,58.0
41198,367.5
41199,60.0
41200,817.5
41202,-17.5
41203,361.0
41205,432.5
41206,126.5
41208,26.0
41209,215.5
41210,-19.0
41212,26.0
41213,40.0
41214,3285.0
41215,2047.5
41216,109.5
41219,100.5
41221,260.5
41222,-6.0
41223,30.5
41225,66.0
41227,66.0
41256,0.0
41258,1276.0
41259,300.5
41260,142.5
41261,0.0
41262,878.5
41263,9376.5
41264,128.5
41265,477.0
41266,-1.5
41268,-10.5
41269,403.5
41270,72.0
41271,489.5
41272,198.0
41273,230.5
41274,72.0
41275,4626.5
41278,291.5
41279,-10.5
41280,615.5
41281,-3.0
41282,72.0
41283,169.5
41286,0.0
41287,72.0
41288,3486.0
41294,1393.0
41295,72.0
41296,-1.5
41297,0.0
41298,0.0
41299,119.0
41301,-10.5
41302,-10.5
41303,-11.0
41304,-10.5
41305,0.0
41306,0.0
41311,536.0
41312,0.0
41313,36.0
41314,518.5
41315,1057.0
41316,241.0
41317,0.0
41323,700.5
41324,0.0
41325,1285.0
41328,-12.0
41330,523.0
41331,6152.5
41333,48.0
41335,384.0
41336,3813.0
41337,0.0
41338,487.5
41342,49.5
41345,72.0
41346,0.0
41353,524.5
41354,0.0
41355,81.0
41356,123.0
41360,-19.5
41361,100.0
41365,0.0
41366,195.0
41371,-11.0
41375,48.0
41376,1259.0
41381,72.0
41382,72.0
41383,100.5
41385,6121.0
41386,-1.5
41390,-15.0
41392,232.5
41393,1330.0
41394,115.5
41395,195.0
41400,-11.0
41435,35.0
41436,223.0
41440,1000.0
41441,1032.0
41446,-19.0
41451,61.5
41453,170.0
41459,340.5
41460,663.5
41463,450.0
41464,-10.0
41467,-22.0
41468,-22.0
41472,286.5
41474,721.5
41475,-10.0
41476,-15.0
41478,687.0
41481,-20.5
41482,13874.5
41483,421.5
41484,174.0
41485,-16.5
41488,-19.5
41489,-7.5
41492,500.0
41495,37.0
41498,-6.0
41499,202.5
41500,126.0
41504,598.5
41506,6794.0
41507,96.0
41508,561.5
41509,271.0
41516,5049.0
41517,4673.5
41518,65.0
41519,-3.5
41523,-2.5
41524,3503.0
41525,262.5
41526,-10.0
41527,40.0
41528,134.0
41531,49.0
41532,142.5
41533,72.0
41537,2971.0
41538,3.0
41539,336.0
41403,138.5
41404,218.0
41405,14.0
41409,1228.5
41410,-17.0
41412,-16.0
41413,39.0
41417,213.0
41418,2214.5
41419,215.5
41420,37.5
41422,218.5
41425,-15.5
41426,558.5
41431,258.5
41432,71.0
41542,208.0
41544,162.0
41545,982.5
41546,54.0
41547,-3.0
41548,135.0
41549,95.0
41550,718.0
41551,386.5
41552,0.0
41553,285.5
41554,46.5
41555,761.0
41556,72.0
41558,-1.5
41559,841.0
41560,1053.5
41561,69.5
41562,719.5
41563,123.0
41570,297.5
41571,774.5
41572,-12.0
41573,-13.0
41574,-20.0
41584,0.0
41585,190.5
41586,250.5
41594,-7.5
41600,-1.5
41601,1529.5
41602,75.0
41610,-4.5
41611,642.0
41613,294.5
41614,358.5
41615,71.0
41616,0.0
41617,0.0
41621,-11.0
41622,196.5
41623,72.0
41631,54.0
41632,248.0
41633,0.0
41635,-10.5
41636,0.0
41637,0.0
41638,0.0
41639,29.5
41642,-15.0
41647,252.0
41648,297.0
41649,205.5
41651,741.0
41652,14932.5
41654,60.0
41655,60.0
41656,33.0
41657,-28.5
41658,-28.5
41659,-28.0
41662,7429.0
41663,-6.0
41664,672.5
41665,88.5
41666,-27.5
41667,60.0
41668,-27.5
41669,-27.5
41670,898.0
41671,39.0
41672,2168.0
41677,239.5
41678,3890.5
41679,17.0
41680,29743.5
41681,208.0
41683,337.5
41686,1668.5
41687,567.0
41688,253.0
41690,2391.0
41692,3492.5
41693,579.0
41694,-72.0
41696,879.0
41698,2023.5
41699,3013.5
41703,8612.0
41705,363.5
41706,205.0
41710,119.0
41711,2018.0
41712,-32.5
41714,-30.0
41716,766.5
41717,964.5
41722,356.0
41723,51.0
41724,50.0
41727,-22.5
41728,-26.0
41733,-22.0
41734,-66.5
41737,256.0
41738,-10.5
41743,565.0
41744,238.0
41747,1812.5
41748,388.0
41750,362.5
41751,497.0
41752,243.0
41754,4470.0
41755,303.0
41759,202.0
41760,29414.0
41761,9.0
41762,3386.0
41763,472.0
41767,214.0
41768,1322.0
41770,853.5
41771,267.5
41777,59.0
41778,134.0
41779,124.5
41780,59.0
41781,-18.0
41783,111.5
41784,6718.5
41785,2314.0
41786,171.0
41789,2337.0
41790,81.5
41795,1411.0
41797,-4.5
41800,-26.0
41802,1333.0
41804,2144.0
41805,154.0
41807,89.0
41814,-53.0
41815,-15.0
41816,160.5
41818,-14.5
41819,81.0
41820,318.0
41821,795.5
41822,4024.5
41826,-2.0
41827,259.0
41828,-1.5
41830,-1.0
41831,12577.0
41833,-14.0
41834,2011.0
41835,32.0
41837,25711.0
41838,53.0
41839,212.0
41840,118.5
41842,1293.0
41843,0.0
41847,51.0
41848,-15.0
41849,0.0
41850,-12.5
41852,-10.5
41853,0.0
41854,268.5
41855,-72.0
41857,287.5
41858,97.0
41860,0.0
41861,1020.5
41862,178.0
41865,1562.0
41866,21838.0
41867,1396.0
41868,973.0
41869,93.0
41870,-16.5
41874,42.0
41875,-16.5
41876,7204.5
41877,1824.0
41879,429.0
41880,-29.5
41881,-32.5
41883,-13.5
41884,196.0
41885,125.0
41886,80.0
41888,178.0
41889,215.5
41891,-25.0
41893,426.0
41894,-14.0
41895,45.5
41896,771.0
41899,105.0
41900,-13.0
41901,25.0
41902,-20.0
41903,-12.5
41904,142.0
41905,-23.0
41907,161.0
41908,1370.0
41909,216.0
41910,50.0
41911,772.0
41914,50.5
41915,118.0
41916,1883.5
41919,118.5
41921,43.0
41922,-20.0
41925,123.0
41926,600.0
41929,-6.0
41930,-15.0
41932,-18.0
41934,192.0
41936,-17.5
41937,-17.5
41938,-17.5
41940,-5.5
41941,115.5
41942,-5.5
41943,485.0
41945,-17.0
41946,796.0
41948,172.0
41951,18.0
41953,-16.5
41954,154.0
41955,1753.5
41956,6824.5
41958,753.0
41959,110.0
41960,2562.5
41961,137.0
41962,64.0
41965,42.0
41967,2909.5
41968,666.0
41969,-22.0
41970,-3.0
41971,42.0
41972,-72.0
41975,67.0
41976,-2.0
41982,2536.5
41983,-2.0
41984,-1.5
41987,68.0
41988,39.0
41989,4290.5
41991,2632.5
41992,20197.5
41993,1121.0
41999,1757.5
42000,-1.0
42005,661.0
42006,407.0
42007,0.0
42114,55.0
42115,55.0
42116,7834.5
42119,7821.5
42120,-19.0
42121,-18.5
42122,220.0
42123,209.5
42124,-46.0
42125,3072.0
42126,54.0
42127,1851.0
42129,-19.0
42130,-18.0
42133,1405.0
42134,1252.5
42135,34.0
42136,250.5
42137,-18.0
42138,1861.5
42139,39.5
42141,176.0
42143,363.0
42144,1588.5
42147,57.0
42148,58.0
42150,11308.0
42151,-2.5
42152,66.0
42153,39.0
42154,62.0
42157,1369.0
42158,743.0
42159,665.5
42160,70.0
42161,-12.0
42162,-2.5
42164,688.5
42165,47005.0
42166,293.5
42167,-11.5
42168,45.0
42171,50.5
42172,-19.0
42173,-11.0
42174,450.5
42175,61.0
42009,587.5
42012,-24.0
42013,190.5
42014,-20.0
42015,168.0
42020,3284.5
42021,92.0
42022,-72.0
42033,2154.5
42034,-19.0
42038,-30.0
42039,457.5
42040,-29.5
42041,507.0
42042,2146.5
42046,-18.0
42048,15.0
42049,232.5
42050,57.0
42054,-28.5
42055,575.5
42056,96.0
42058,-29.5
42059,-27.5
42060,1446.0
42061,25.0
42062,245.0
42067,441.0
42068,29.0
42074,477.0
42075,313.0
42076,498.5
42077,391.0
42078,-25.5
42079,361.0
42080,612.0
42081,-72.0
42082,4273.0
42083,470.0
42084,-29.0
42085,19.0
42086,5844.0
42087,109.5
42089,-33.0
42092,-23.5
42093,-10.5
42094,28.0
42095,-22.0
42097,-15.5
42098,1034.0
42101,342.5
42102,6767.0
42103,-9.0
42106,4489.0
42107,1944.5
42108,-9.0
42111,-20.5
42112,1525.5
42113,10731.5
42178,2458.5
42179,72.0
42180,461.5
42182,-11.0
42183,1696.0
42184,-10.5
42188,181.0
42189,27.0
42190,-11.5
42191,297.0
42195,1126.0
42198,165.0
42201,2687.0
42202,511.0
42203,226.0
42207,-10.5
42210,385.0
42211,288.0
42212,235.5
42213,-10.5
42214,35.0
42215,-16.5
42216,38.0
42217,39.0
42218,15.0
42219,-33.5
42222,38.0
42223,1466.5
42226,-28.5
42227,-72.0
42228,16.0
42229,-17.0
42230,185.0
42231,93.0
42232,41.0
42233,17.0
42236,-28.5
42237,3063.5
42240,108.0
42241,238.5
42242,646.5
42243,146.5
42244,135.0
42245,-27.5
42248,-26.0
42249,-28.0
42251,2635.0
42254,-72.0
42255,255.5
42257,246.5
42261,-25.0
42262,69.0
42263,-72.0
42264,-25.0
42265,-25.5
42268,8318.5
42269,279.0
42270,47.0
42271,-13.0
42273,47.5
42275,2936.5
42276,554.0
42277,79.0
42283,-11.5
42284,1841.5
42285,-11.5
42287,213.0
42289,125.0
42290,391.0
42291,-11.5
42294,57.0
42295,-11.5
42296,3051.0
42297,-10.5
42298,-10.5
42299,13031.5
42300,174.0
42307,28.0
42308,369.5
42309,49.0
42311,-22.5
42312,913.0
42313,1417.5
42314,860.0
42315,671.5
42318,1501.0
42319,53.0
42320,220.0
42322,-62.5
42323,159.0
42326,114.0
42330,1344.0
42331,487.0
42332,1034.5
42338,157.0
42339,-8.0
42343,-19.5
42348,804.0
42349,74.0
42352,663.0
42357,51.0
42358,211.5
42367,55.0
42368,15701.0
42369,-8.5
42370,250.0
42375,162.0
42376,-27.5
42377,1103.5
42378,684.5
42379,2504.5
42382,2120.0
42383,276.5
42391,328.5
42394,236.0
42397,-17.5
42398,100.0
42402,256.5
42403,39.0
42404,-5.5
42407,27095.5
42417,521.5
42419,888.0
42420,236.0
42423,-4.5
42424,82.0
42428,4493.5
42436,104.5
42439,-0.5
42440,7472.5
42443,-12.0
42444,631.5
42447,230.0
42448,28.0
42449,-11.0
42451,231.0
42452,251.0
42453,356.0
42458,268.0
42459,787.0
42460,0.0
42461,0.0
42464,288.0
42465,1693.0
42466,-1.5
42467,8.0
42468,919.5
42469,103.0
42470,0.0
42473,31.0
42480,36.5
42481,-18.0
42486,6051.5
42487,3987.5
42488,-27.5
42489,401.0
42490,7837.5
42491,7495.0
42493,-28.0
42494,-27.5
42495,-27.5
42496,41.0
42497,-19.5
42499,176.0
42500,-27.5
42502,43.0
42503,19.0
42504,-27.0
42505,-26.5
42506,22.0
42507,102.0
42508,-3.0
42509,-26.5
42512,103.5
42513,690.5
42514,163.0
42515,-27.5
42516,-25.0
42517,-9.0
42519,3319.5
42520,105.0
42521,-14.0
42522,255.0
42523,-25.0
42524,269.0
42525,590.0
42526,-27.5
42530,168.0
42531,-23.0
42532,21.0
42533,21.0
42534,120.0
42535,-25.0
42537,-25.0
42538,529.0
42539,73.5
42540,26.0
42541,-31.0
42542,2095.0
42543,747.0
42544,-26.0
42553,-16.5
42554,-25.0
42555,-44.0
42556,-25.5
